value,df,idf,tf_idf
stryker,1,10.757738975973014,1.1133669220112157
livspace,1,10.757738975973014,1.0626187235498552
asraarwani,1,10.757738975973014,1.184513455779879
sideways,1,10.757738975973014,0.9902496366508303
heapdict,1,10.757738975973014,0.592885680504676
nurdtechie98,1,10.757738975973014,0.40031482249425654
python-interface,1,10.757738975973014,0.9543145045810421
3yrs,1,10.757738975973014,1.015297247811325
cto,1,10.757738975973014,0.8487854028435688
domains,1,10.757738975973014,1.2489765650615354
sunitshirke,1,10.757738975973014,0.5081877261468652
gvishalsai,1,10.757738975973014,0.9108160487570188
win32,1,10.757738975973014,0.34312699070936276
justify,1,10.757738975973014,0.6631209786414257
rohitkhatri,1,10.757738975973014,1.4788962668378354
druva,4,9.841448244098858,0.8002230537980142
shortlisted,1,10.757738975973014,1.181833189455002
>>>,1,10.757738975973014,0.7072998736967292
"prime,",1,10.757738975973014,0.6789454432025066
rushiljhaveri,1,10.757738975973014,0.8740239090382271
shreshth_sharma,1,10.757738975973014,2.048197404627869
(mrt),1,10.757738975973014,2.414781671826226
sanjanagupta16042001,1,10.757738975973014,2.4603620610247146
hrudwik_dhulipalla,2,10.352273867864849,0.6004722337413848
aashrut123,1,10.757738975973014,3.5859129919910044
gs_2020,1,10.757738975973014,3.2804827480329526
intercepts,2,10.352273867864849,2.8535047995455978
guided,2,10.352273867864849,0.8838198438962754
unguided,1,10.757738975973014,0.5126170379830408
ihsavru,1,10.757738975973014,0.51674623202564
localbrucewayne,1,10.757738975973014,0.632092752639198
subjectwise,1,10.757738975973014,0.8354511693120703
(chennai),1,10.757738975973014,0.8137501968319851
capsule,1,10.757738975973014,0.4751290940773981
"ascending,",1,10.757738975973014,0.4751290940773981
akritigoswami,9,9.148301063538913,0.9642552704770198
internprep,1,10.757738975973014,1.0757738975973015
deleteview,1,10.757738975973014,0.9841448244098858
srujayreddy,1,10.757738975973014,0.6876175178029577
little_angel,1,10.757738975973014,0.6876175178029577
"bubble,",1,10.757738975973014,0.9659126687304904
gnuplot,1,10.757738975973014,1.035227386786485
dhiraj_social,1,10.757738975973014,0.41861559786030916
amazon(barcelona),1,10.757738975973014,0.41861559786030916
n*log(log(n))?,1,10.757738975973014,0.7985150253733233
rahul_titare,1,10.757738975973014,0.45735900850355304
learning(ml),1,10.757738975973014,0.77364114174833
ishan_trivedi,5,9.659126687304903,1.3720017219441263
octree,1,10.757738975973014,1.7929564959955022
strategy?,1,10.757738975973014,0.9486640637759464
"de-shaw,",1,10.757738975973014,1.4177411962277529
"directi,",1,10.757738975973014,1.5619074358088538
microsoft.,1,10.757738975973014,1.5619074358088538
"uber,",1,10.757738975973014,1.7929564959955022
doubles,1,10.757738975973014,0.8087295213197405
novice,1,10.757738975973014,1.2405921618834146
resolutions,1,10.757738975973014,0.9409585312694118
shell),1,10.757738975973014,0.40031482249425654
ssh(secure,1,10.757738975973014,0.6263860847441755
d_k_,1,10.757738975973014,0.7400957148709548
"(n-1,",1,10.757738975973014,0.7753050490790271
m-1),1,10.757738975973014,1.2531767539681056
yogeshkurmi,1,10.757738975973014,1.4267523997727989
getmethod(),1,10.757738975973014,0.9111583126409615
__shubham_singh__,1,10.757738975973014,1.256099424768817
2019],1,10.757738975973014,2.414781671826226
[gcc,1,10.757738975973014,2.0387623226321576
np.hermegrid2d(),1,10.757738975973014,1.8897664646055832
jaspreetkaur1996,1,10.757738975973014,1.7253789779774746
degeneracy,1,10.757738975973014,1.289552348304775
experience(iit,1,10.757738975973014,1.1312411770701485
ritikagrawal,1,10.757738975973014,1.3022166661344288
ide’s,1,10.757738975973014,1.7253789779774746
unbalanced,2,10.352273867864849,0.9523856431756279
(northwest,1,10.757738975973014,0.928369370097996
vikashchouhan,1,10.757738975973014,1.8742889229706248
(mumbai),1,10.757738975973014,1.3612990514783174
cv2.erode(),1,10.757738975973014,1.7771873598142847
level-order,1,10.757738975973014,1.7931959013489918
datefield,1,10.757738975973014,0.850531133034251
sameercherwoo,1,10.757738975973014,0.6281857756198974
abhisheksingh5275,2,10.352273867864849,0.753871436090146
boost::dynamic_bitset,1,10.757738975973014,0.5435729044783065
boost::asio,1,10.757738975973014,1.1760014759521082
chatting,1,10.757738975973014,0.7957647385903226
electricals,1,10.757738975973014,0.6108802638137976
patildevaji,1,10.757738975973014,1.0582621269569155
heartbeat,1,10.757738975973014,0.5435729044783065
mk_0898,1,10.757738975973014,0.7831683709353704
leelamanolatha6,1,10.757738975973014,0.6645471849248804
react-redux,1,10.757738975973014,1.2808542152492797
sunnypamnani,1,10.757738975973014,1.1547986180780692
webkul,2,10.352273867864849,1.3069001519341303
sde-3,1,10.757738975973014,1.7929564959955022
dc99,1,10.757738975973014,1.2777827537691162
pcbs,1,10.757738975973014,0.5323798019844669
queueing,1,10.757738975973014,0.5132354365776879
bi-directional,1,10.757738975973014,1.7929564959955022
tarundhankhar,1,10.757738975973014,1.2531767539681056
ganesh_giri,1,10.757738975973014,0.9257377531824936
made?,1,10.757738975973014,1.8296602127077826
axay_sharma,1,10.757738975973014,2.012918359082614
bots,1,10.757738975973014,0.7707983436776831
jainsee24,1,10.757738975973014,2.151547795194603
venv,1,10.757738975973014,0.9793951866283384
"site,",1,10.757738975973014,0.45632554455811447
ramgopalvarma,1,10.757738975973014,0.29425840227043715
reverse_iterator?,1,10.757738975973014,0.43991608849516106
vyom_garg,1,10.757738975973014,1.0985265772627708
grandpriest,1,10.757738975973014,1.2808542152492797
saxena11ashish,1,10.757738975973014,0.34312699070936276
(swc),1,10.757738975973014,1.4059211777284082
competency,2,10.352273867864849,1.0607906379711156
widest,1,10.757738975973014,0.8464904596287393
hpc_273,1,10.757738975973014,1.4377988279161527
kmaniratha,1,10.757738975973014,0.5081877261468652
sirion,2,10.352273867864849,1.0582621269569155
check/uncheck,1,10.757738975973014,0.34312699070936276
imran_hossain_faruk,2,10.352273867864849,0.8438007238425679
farhantahir,1,10.757738975973014,0.4697895635581316
penrose,1,10.757738975973014,0.5496625536674102
pseudoinverse,1,10.757738975973014,0.5429325853027818
bains_14,1,10.757738975973014,1.0290012914580948
<iframe>,1,10.757738975973014,0.581339511028845
fte(on,1,10.757738975973014,0.6962941462665323
aut0b0t,1,10.757738975973014,1.1014786033647126
krishnabirla,1,10.757738975973014,1.294034233483106
time/on,1,10.757738975973014,1.0290012914580948
harshitasinghal1803,1,10.757738975973014,0.9134689287676783
rvprasad16,1,10.757738975973014,1.0062110968588505
kunalcodr,1,10.757738975973014,0.8460943661760925
mohitagarwal4567,1,10.757738975973014,0.8382442535212136
harneet singh 1,1,10.757738975973014,0.7188053228927841
(upgradation,1,10.757738975973014,0.7200658377761123
payoda,1,10.757738975973014,2.089960925793661
r&,1,10.757738975973014,1.7867052658321974
kamalnayan1,1,10.757738975973014,2.313415394799185
2019-20,2,10.352273867864849,1.7833495107491621
rebi,1,10.757738975973014,0.9790920918797444
ridhi_shree,2,10.352273867864849,0.9642552704770198
niteesh tiwari,1,10.757738975973014,0.4227789257053495
sse,1,10.757738975973014,0.6091309551719547
hand-written,1,10.757738975973014,0.5168700327193514
neha gandhi,1,10.757738975973014,0.7698997310537687
thompson,1,10.757738975973014,0.9873263110079359
manoharganta,1,10.757738975973014,0.9962199451938841
freshers?,1,10.757738975973014,0.7084124823665702
2019(on-campus),1,10.757738975973014,0.7634090383986721
kunalchand,1,10.757738975973014,0.6603105835558963
teksystems,1,10.757738975973014,0.29425840227043715
dgilros,1,10.757738975973014,1.2808542152492797
gauravsingh1203,1,10.757738975973014,0.9135200501692358
rupesh_17,1,10.757738975973014,1.1760014759521082
(pthreads),1,10.757738975973014,0.9978540054111964
prachihooda,1,10.757738975973014,0.9029982059442693
reader-writer,1,10.757738975973014,0.6612412522732097
piyushsharma220699,1,10.757738975973014,1.5368198537104305
kumarmohit,1,10.757738975973014,1.1053305842612358
surya738393,1,10.757738975973014,1.2397567763275967
ritikamor,1,10.757738975973014,1.2588326895596715
efforts,1,10.757738975973014,0.6108802638137976
siddharthp538,1,10.757738975973014,1.654566465237003
end-to-end,1,10.757738975973014,0.9704754255836887
cascadeless,1,10.757738975973014,1.6812727437619075
naman1208,1,10.757738975973014,1.4137719043718155
oncampus,1,10.757738975973014,1.7931959013489918
sk015,1,10.757738975973014,0.576694167730921
utkarshh12,1,10.757738975973014,0.9095623608296652
6+,1,10.757738975973014,1.3447173719966268
onedirect,2,10.352273867864849,0.8154540589219693
not1,1,10.757738975973014,0.8472571652588816
not2,1,10.757738975973014,0.8520196460379154
sanaydev,1,10.757738975973014,0.45295565684751843
(premium,1,10.757738975973014,0.45295565684751843
mridul shukla 1,1,10.757738975973014,0.6750405790740543
paras saini,2,10.352273867864849,0.8155049290528631
july-2019,1,10.757738975973014,0.43434606824222544
praneshasp,1,10.757738975973014,0.46507160882307597
jahnavi8599,1,10.757738975973014,0.6741355955220625
(latest)-2019,1,10.757738975973014,0.4611409718304117
tickle,1,10.757738975973014,0.6388291123505992
confirmation,1,10.757738975973014,1.006459179541307
raunaksarada,1,10.757738975973014,0.6147581248473883
kani_26,1,10.757738975973014,0.45735900850355304
a[i-1],1,10.757738975973014,1.5368198537104305
a[i-2]),1,10.757738975973014,0.9779594243635525
"gcd(a[i-1],",1,10.757738975973014,0.9268630751818645
arjun_9426,1,10.757738975973014,0.6777176885614588
std::hash,1,10.757738975973014,0.5505702454840593
pdudani09,1,10.757738975973014,1.231096116068106
bare,1,10.757738975973014,0.485922728488895
resident,1,10.757738975973014,3.6866743563136195
spectral,1,10.757738975973014,1.02990440794653
mysticpeaks,1,10.757738975973014,2.786614567724881
"(edg,",1,10.757738975973014,3.4507579559549493
oncampus),1,10.757738975973014,2.050856263328307
co-primes,1,10.757738975973014,0.8118681646357756
(sde-1)|,1,10.757738975973014,0.8560514398636795
girvasa,1,10.757738975973014,0.6996538860279452
(sri-noida,1,10.757738975973014,0.6897009264932419
",engineer",1,10.757738975973014,0.8406363718809537
yaswanth pagidipalli,1,10.757738975973014,0.8406363718809537
kony,1,10.757738975973014,0.4047825065442869
shubhamrekkawar,1,10.757738975973014,0.46507160882307597
utilities,1,10.757738975973014,0.38539917183884154
0-yr,1,10.757738975973014,0.5570353170132258
fresher(,1,10.757738975973014,0.7761086708753749
imbalanced,1,10.757738975973014,0.44975834060476316
smote,1,10.757738975973014,0.4227789257053495
sagnikmazumder,1,10.757738975973014,1.0281846199107487
getsum(),1,10.757738975973014,0.6847354584264914
longsummarystatistics,1,10.757738975973014,0.9873263110079359
accommodate,1,10.757738975973014,0.8944098638745337
1.5+,1,10.757738975973014,0.9575192013863046
(w),1,10.757738975973014,0.7431902468594669
nb,1,10.757738975973014,2.414781671826226
{w,1,10.757738975973014,2.1137884707447423
umang malhotra,1,10.757738975973014,2.221484199767856
ds\queue,1,10.757738975973014,2.4603620610247146
(a3c),1,10.757738975973014,1.9009952014955294
actor,1,10.757738975973014,1.396995607575675
critic,1,10.757738975973014,1.4064091097472724
implicant,1,10.757738975973014,1.4961188485961676
kaushal sanadhya,1,10.757738975973014,1.663078388120762
rpc,1,10.757738975973014,1.2397567763275967
chenchen98,2,10.352273867864849,0.5369023583521504
mdas,1,10.757738975973014,0.5782607236346955
vinayak11500,1,10.757738975973014,0.5435729044783065
dempster,1,10.757738975973014,0.989871082783417
shafer,1,10.757738975973014,1.3798752410435575
riturajsingh7,1,10.757738975973014,1.0098370745512968
asp.net?,1,10.757738975973014,0.4697895635581316
file-like,1,10.757738975973014,1.0507954648511921
breast,1,10.757738975973014,0.9641520672811988
cancer,2,10.352273867864849,0.9259793610873011
diagnosis,1,10.757738975973014,0.5772318029683448
wisconsin,1,10.757738975973014,0.8661371974354899
bresenham,1,10.757738975973014,0.7072340685186019
aditya_patel,1,10.757738975973014,0.745761152880288
(mvvm),1,10.757738975973014,0.9612107551049246
nos,1,10.757738975973014,0.5059781331803586
os.remove(),1,10.757738975973014,0.7401821336276919
(opening),1,10.757738975973014,0.581339511028845
wheelseye,1,10.757738975973014,0.6852723245684491
simra1311,1,10.757738975973014,0.4817489647985519
iconphoto(),1,10.757738975973014,0.8851797880082422
aditya goel,1,10.757738975973014,0.798536390438249
mutation,2,10.352273867864849,1.4162876608131876
letter’s,1,10.757738975973014,1.8296602127077826
avinashmishra25,2,10.352273867864849,1.5426433076499182
controlling,2,10.352273867864849,2.012918359082614
sliders,1,10.757738975973014,0.48037778699310785
windowcolor,1,10.757738975973014,0.9148301063538913
nk17kumar,1,10.757738975973014,0.6021540527578519
abhimanyu_97,1,10.757738975973014,0.9841448244098858
(corba),1,10.757738975973014,0.7666696522614699
broker,1,10.757738975973014,0.831539194060381
chandy–lamport’s,1,10.757738975973014,0.47440238199302115
ankurtripathi,5,9.659126687304903,0.38539917183884154
avengers,1,10.757738975973014,0.7081438304065938
endgame,1,10.757738975973014,0.6502126266154791
endgames,1,10.757738975973014,0.5925433217401176
rudranshsrivastava1,1,10.757738975973014,0.6263860847441755
"servers,",1,10.757738975973014,1.1934044525640946
sockets,1,10.757738975973014,0.6341683885580243
setgreen(),1,10.757738975973014,1.3416147958118005
java.util.concurrent.phaser,1,10.757738975973014,1.4809894665119039
r-tree,1,10.757738975973014,1.5422769298661232
variables?,2,10.352273867864849,0.6591073752171287
x-macros,1,10.757738975973014,0.925366157919674
md.zulfiquiar ali khan,1,10.757738975973014,0.6481072856956959
poon,1,10.757738975973014,1.035227386786485
amymish98,1,10.757738975973014,0.20598088158930603
giakhanglam,1,10.757738975973014,0.6460453569754223
necromancer27,1,10.757738975973014,1.035227386786485
resulting,2,10.352273867864849,1.0757738975973015
"{‘a’,",1,10.757738975973014,0.5159317016974639
"‘b’,",1,10.757738975973014,0.40508766393702667
‘c’},1,10.757738975973014,1.8742889229706248
sorteddictionary,1,10.757738975973014,1.2105446910030413
folded,1,10.757738975973014,1.4064091097472724
unfold,1,10.757738975973014,1.8742889229706248
(dijkstra,1,10.757738975973014,1.2305137579969845
uniform-cost,2,10.352273867864849,1.7139415765995922
quirky1234,1,10.757738975973014,2.414781671826226
re-arranged,1,10.757738975973014,2.2414948766862395
campus-2019),1,10.757738975973014,2.516147948853267
(common,1,10.757738975973014,0.6590790488353382
cte,1,10.757738975973014,1.0045779355337658
narendra_jha,1,10.757738975973014,1.2489765650615354
sg2710,1,10.757738975973014,0.8442318016249333
transposing,1,10.757738975973014,1.5368198537104305
(sa/sd),1,10.757738975973014,0.9555303173907431
[attribute],1,10.757738975973014,0.6846964443803157
1^1,1,10.757738975973014,1.9682896488197716
3^3,1,10.757738975973014,0.7516633016930107
:only-of-type,1,10.757738975973014,1.6167180653092972
ayu15dubey,1,10.757738975973014,1.3880053300032218
interview.,1,10.757738975973014,1.1617958171189693
richa choudhary,3,10.064591795413069,0.8464904596287393
capacities,1,10.757738975973014,0.5435729044783065
spirally,1,10.757738975973014,0.8487854028435688
"2=0,",1,10.757738975973014,0.5081877261468652
m≥1},1,10.757738975973014,0.6108802638137976
ayusin51,1,10.757738975973014,0.9507279444194597
ixigo,3,10.064591795413069,0.34312699070936276
cz,1,10.757738975973014,1.0322317974175295
eliminating,1,10.757738975973014,1.4809894665119039
ram jashnani 1,1,10.757738975973014,0.9902496366508303
1mg.com,1,10.757738975973014,0.7696424039577929
exploration,1,10.757738975973014,0.592885680504676
modified-euler,1,10.757738975973014,0.40031482249425654
predictor-corrector,1,10.757738975973014,0.9360125699117257
declaration?,1,10.757738975973014,0.9902496366508303
declared,1,10.757738975973014,1.033102121414388
museum,1,10.757738975973014,0.592885680504676
faraaz3ali,1,10.757738975973014,1.1530477772299506
folium,1,10.757738975973014,0.40031482249425654
markers,2,10.352273867864849,1.0888921085776948
volcano,1,10.757738975973014,0.9793951866283384
nineteen,1,10.757738975973014,0.5081877261468652
allocations,1,10.757738975973014,1.3219516541709628
bhushanborole,2,10.352273867864849,1.2078791261398527
(catia),1,10.757738975973014,0.5176636078257353
dassault,1,10.757738975973014,0.34312699070936276
seq,1,10.757738975973014,2.0682080815462536
paintings,1,10.757738975973014,2.1015909297023843
ctrlkey,1,10.757738975973014,2.089960925793661
mouseevent,2,10.352273867864849,1.7672148804647694
soumyanaraparaju,2,10.352273867864849,0.8731222547347969
(gil),1,10.757738975973014,0.8790056935920452
getelementbyid(),1,10.757738975973014,1.0928544944288436
kunalsss,1,10.757738975973014,0.8219611041664759
goldaman,1,10.757738975973014,0.5916351826886584
"lcm(1,",1,10.757738975973014,0.7387028264218166
"lcm(2,",1,10.757738975973014,0.743703493248529
"lcm(3,",1,10.757738975973014,0.3002361168706924
"lcm(n,",1,10.757738975973014,1.3069001519341303
"n),",1,10.757738975973014,1.0607906379711156
arr[i]+arr[j],1,10.757738975973014,1.0607906379711156
i+j=,1,10.757738975973014,0.5782607236346955
sprague-grundy,1,10.757738975973014,0.5435729044783065
boolean.parse(),1,10.757738975973014,1.16500704150409
series.mad(),1,10.757738975973014,0.5505702454840593
relabel-to-front,1,10.757738975973014,0.8373996165125447
get/set,1,10.757738975973014,1.4943299177908262
siddharth nayak,1,10.757738975973014,1.2179585716902377
harshrangwala,1,10.757738975973014,1.6402413740164763
socio-technical,1,10.757738975973014,1.6774319659021781
(deallocation),1,10.757738975973014,1.3788053876975024
(allocation),1,10.757738975973014,1.093769323138643
manish_pal,1,10.757738975973014,2.6894347439932536
chance,1,10.757738975973014,1.638261589145512
clock),1,10.757738975973014,1.6291030558505668
akankshasingh12,1,10.757738975973014,0.5782607236346955
dataframe.skew(),1,10.757738975973014,1.1879131343719729
dataframe.quantile(),1,10.757738975973014,0.983791137866446
bishops,1,10.757738975973014,0.5081877261468652
n×n,1,10.757738975973014,0.6108802638137976
diff),1,10.757738975973014,0.8464904596287393
telecom,1,10.757738975973014,0.34312699070936276
sharing),1,10.757738975973014,2.0682080815462536
balwant_singh,1,10.757738975973014,2.1015909297023843
smb;,1,10.757738975973014,1.706478335812172
elgamal,1,10.757738975973014,2.029670411589439
samanvayapanda,1,10.757738975973014,2.4603620610247146
operated,1,10.757738975973014,0.9855247464746706
"deletion,",1,10.757738975973014,2.588068466966212
"{1,2,3,…n}",1,10.757738975973014,2.4603620610247146
reducible,1,10.757738975973014,0.49510991158771045
is_volatile,1,10.757738975973014,0.5277100052631022
10^6,1,10.757738975973014,0.6094299881860947
staircase,1,10.757738975973014,0.6344940682632378
appliances,1,10.757738975973014,0.46507160882307597
shashank-sharma,1,10.757738975973014,0.5489880816909686
ashwinicheerla,1,10.757738975973014,0.4611409718304117
gaurav,1,10.757738975973014,0.6034785754328539
learner,1,10.757738975973014,0.5841414361348
patience,1,10.757738975973014,0.7579685145625068
sen,1,10.757738975973014,0.9837103728621219
kalyan,1,10.757738975973014,0.6388557623813603
hasnextint(),1,10.757738975973014,0.41196176317861205
right-rotations,1,10.757738975973014,0.6158825238932256
kilograms,1,10.757738975973014,1.7235345624953486
sweet,1,10.757738975973014,2.661716751244411
polygraph,1,10.757738975973014,2.9142786518102497
serializabilty,1,10.757738975973014,2.1089740590432333
edgeimage(),1,10.757738975973014,2.595774836801104
quasi,1,10.757738975973014,3.5859129919910044
renewal,2,10.352273867864849,2.050856263328307
+…….,1,10.757738975973014,1.7253789779774746
1^2.x^0,1,10.757738975973014,1.6774319659021781
2^2.x^1,1,10.757738975973014,1.4463829057155295
3^2.x^2,1,10.757738975973014,1.024596874745647
4^2.x^3,1,10.757738975973014,1.2632808576041779
tolerant,1,10.757738975973014,1.0141516902518513
jelinski,1,10.757738975973014,0.5785860957390585
moranda,1,10.757738975973014,0.8110051907841315
1-2+3-4+5-6+7…….,1,10.757738975973014,0.4756262914185182
array_key_exists(),1,10.757738975973014,0.895053339423071
a^n,1,10.757738975973014,1.110742099883928
+…,1,10.757738975973014,0.5345202308370729
0.x,1,10.757738975973014,0.7188053228927841
0.xx,1,10.757738975973014,0.5716987606294412
0.xxx,1,10.757738975973014,1.207390835913113
goel-okumoto,1,10.757738975973014,1.0928544944288436
jayasark,1,10.757738975973014,0.7053429583190644
inter-process,1,10.757738975973014,0.9942973243833099
strlwr(),1,10.757738975973014,0.4446642603785071
akashrpo,1,10.757738975973014,0.45295565684751843
yeardayscalendar(),1,10.757738975973014,1.0394239925754762
ayush jha,1,10.757738975973014,0.3002361168706924
usernames,1,10.757738975973014,1.7040392920758307
else”,1,10.757738975973014,1.256099424768817
finishing:,1,10.757738975973014,2.2632477209336472
"starting,",1,10.757738975973014,2.287075265884728
“stop,1,10.757738975973014,1.7929564959955022
"analyst,",1,10.757738975973014,0.9434876642726175
samansingh,1,10.757738975973014,1.584162667912941
property(),1,10.757738975973014,1.7929564959955022
code”,1,10.757738975973014,1.3531136077262924
garg,1,10.757738975973014,0.9943482038403839
sahil,1,10.757738975973014,0.6766866337545899
“first,1,10.757738975973014,0.6657956155898062
acers),1,10.757738975973014,0.4227923716573418
harshal_daftary,1,10.757738975973014,0.485200361518248
2018-19),1,10.757738975973014,0.43028013286447886
varun_31,1,10.757738975973014,0.516313184854813
pratul,1,10.757738975973014,0.5735656909118454
"race,",1,10.757738975973014,0.6929313418221694
treated,1,10.757738975973014,0.7380619678507051
xerox,1,10.757738975973014,0.8946771130998962
"239,",1,10.757738975973014,0.36826151267002427
"55,",1,10.757738975973014,0.8445265060914333
"991,….",1,10.757738975973014,0.44975834060476316
mukeshkumar14,1,10.757738975973014,0.4227789257053495
freshers),2,10.352273867864849,0.51674623202564
aishwary191,1,10.757738975973014,0.5258979401676964
-on,1,10.757738975973014,0.4282213020431572
tarishi jain,1,10.757738975973014,0.3952571203364507
proptiger,1,10.757738975973014,0.8270614412556098
vips_g,1,10.757738975973014,0.26687654832950436
rambo,1,10.757738975973014,0.77364114174833
semester-long-internship),1,10.757738975973014,1.5088318139557648
son_of_jat,1,10.757738975973014,1.134415876231931
sde-1(on-campus),1,10.757738975973014,1.5088318139557648
regex_replace,1,10.757738975973014,1.6774319659021781
fillinstacktrace(),1,10.757738975973014,1.024596874745647
singh96aman,1,10.757738975973014,1.9885946487666197
warangal),1,10.757738975973014,2.048197404627869
arka bhowmik,1,10.757738975973014,1.0858651706055635
kameshgullapalli,1,10.757738975973014,2.4603620610247146
nitzz,1,10.757738975973014,1.0468560110896188
time+internship),1,10.757738975973014,1.4214161469358553
i*j,1,10.757738975973014,1.2789280702369303
"i,",1,10.757738975973014,1.7771873598142847
k;,1,10.757738975973014,2.012918359082614
{aibjck,1,10.757738975973014,0.6750405790740543
real-valued,1,10.757738975973014,0.7519060523808634
weird,1,10.757738975973014,0.3758316508465053
semiperfect,1,10.757738975973014,0.43434606824222544
transparency,1,10.757738975973014,1.006459179541307
quovantis,1,10.757738975973014,0.3805010331348146
2018-2019),1,10.757738975973014,0.5657872548148816
internships),1,10.757738975973014,0.3623645254780148
sarthakmoorjani,1,10.757738975973014,0.5466949875845769
(des),1,10.757738975973014,0.9841448244098858
shubhamupadhyay,1,10.757738975973014,2.516147948853267
flex-wrap,1,10.757738975973014,0.9855247464746706
rishabh mendiratta,1,10.757738975973014,2.516147948853267
dilworth’s,1,10.757738975973014,1.8797651309521584
vishnuvardhanreddyd,1,10.757738975973014,0.7689255569745612
aayushgarhwal,1,10.757738975973014,0.9335935627643499
(haws),1,10.757738975973014,0.9902496366508303
homograph,1,10.757738975973014,0.592885680504676
muhduwais,1,10.757738975973014,0.7126936411160971
abhineet shrivastava,1,10.757738975973014,0.40031482249425654
[unsigned,1,10.757738975973014,0.7792533442660945
ankesh kumar,1,10.757738975973014,0.8197586440517682
only],1,10.757738975973014,0.5323798019844669
shivam2602,1,10.757738975973014,0.5132354365776879
khyatigrover,1,10.757738975973014,1.7929564959955022
chinusaraf,1,10.757738975973014,0.9804236087953103
robosoft,1,10.757738975973014,2.588068466966212
1mg,2,10.352273867864849,2.414781671826226
transplant,1,10.757738975973014,1.692188732352185
{amb(2m+1),1,10.757738975973014,1.4376106457855682
deriving,1,10.757738975973014,1.3858195158967839
(crowd,1,10.757738975973014,0.8095650130885738
analytic,1,10.757738975973014,2.151547795194603
c.a.r.t,1,10.757738975973014,1.3632314336606646
rutvikvijjali,1,10.757738975973014,0.7707983436776831
176,1,10.757738975973014,1.4091923138298281
string.contains(),1,10.757738975973014,1.5619074358088538
counterclockwise,1,10.757738975973014,1.2346391481164014
fedor_s,1,10.757738975973014,1.6402413740164763
l-graphs,1,10.757738975973014,0.592885680504676
akarsh rastogi,1,10.757738975973014,1.4809894665119039
edit-distance,1,10.757738975973014,1.6310098581057262
(lfu),1,10.757738975973014,2.151547795194603
himanshu singhal 1,1,10.757738975973014,1.5426433076499182
raghulroshan,1,10.757738975973014,1.4851068931595621
vinay pathak,1,10.757738975973014,0.48037778699310785
series.unique(),1,10.757738975973014,0.8350251915084118
itshard,1,10.757738975973014,0.8415484106547331
pl/,1,10.757738975973014,0.4756262914185182
preventdefault(),1,10.757738975973014,1.0290012914580948
mobility,1,10.757738975973014,0.667150497087591
nikhilnj96,1,10.757738975973014,0.5916351826886584
chart.js,1,10.757738975973014,0.7703273907298029
(senior,1,10.757738975973014,0.8520196460379154
naveen chandravanshi,1,10.757738975973014,0.8661371974354899
deepu451,1,10.757738975973014,0.6984068726168577
vocera,1,10.757738975973014,1.0700642998295993
433,1,10.757738975973014,0.5930029774912764
&ap,1,10.757738975973014,0.6262424519875047
(less,1,10.757738975973014,0.8210105292433235
acosh(),1,10.757738975973014,1.0062110968588505
innat,1,10.757738975973014,1.3447173719966268
stemming,2,10.352273867864849,1.1320750902738281
hashtables,1,10.757738975973014,0.989871082783417
sanjay khadda,1,10.757738975973014,0.6612412522732097
character.digit(),1,10.757738975973014,0.9268630751818645
songs,1,10.757738975973014,0.5980222826575844
yjaloudi,1,10.757738975973014,0.6108802638137976
jtable,1,10.757738975973014,0.9108160487570188
(staff,1,10.757738975973014,1.426970742180869
ui),1,10.757738975973014,2.313415394799185
redbus,1,10.757738975973014,2.588068466966212
avi,1,10.757738975973014,2.342861153713281
5th,1,10.757738975973014,0.9394615425532188
tech manager,1,10.757738975973014,0.7541607847134324
o(logn),1,10.757738975973014,0.5123788575893463
uttamsaroha,1,10.757738975973014,0.4282213020431572
tours,1,10.757738975973014,1.0281846199107487
430,1,10.757738975973014,0.6490460401497776
crossword,1,10.757738975973014,0.8421872384027853
bigintegermath,1,10.757738975973014,0.728948558701245
flandraco,1,10.757738975973014,0.6695484598946174
"lvalues,",1,10.757738975973014,0.5187437889473518
prvalues,1,10.757738975973014,0.4175907231627836
xvalues,1,10.757738975973014,0.9394615425532188
hardik gaur,1,10.757738975973014,0.5863444502923357
dominoes,1,10.757738975973014,0.7698997310537687
rameshwar_nsit,1,10.757738975973014,0.6099867574344094
unicast,1,10.757738975973014,0.5123788575893463
ram8603,1,10.757738975973014,0.6490460401497776
428,1,10.757738975973014,0.8421872384027853
jtextarea,1,10.757738975973014,0.9474606432031335
"{0,1}}",1,10.757738975973014,1.0700642998295993
{ww,1,10.757738975973014,1.0847871792866473
1}},1,10.757738975973014,0.9448832323027916
neuron,1,10.757738975973014,0.8647858329224629
siladittyamanna,1,10.757738975973014,1.0021123690059766
java.util.timezone,1,10.757738975973014,1.2301810305123573
permutable,1,10.757738975973014,0.3002361168706924
chippingeye2766,1,10.757738975973014,1.3032824446804536
feature),1,10.757738975973014,1.353750985881748
appeared,1,10.757738975973014,1.9009952014955294
m))),1,10.757738975973014,1.4615502860282854
"o(log(min(n,",1,10.757738975973014,1.6464020663329517
date-time,1,10.757738975973014,0.8781024261186275
170,2,10.352273867864849,0.9779762705430013
weakly,1,10.757738975973014,0.636048987298132
kinnzo,1,10.757738975973014,0.8010753479016092
trunk,1,10.757738975973014,0.6734395353362189
leftover,1,10.757738975973014,0.5950555798267754
unicolored,1,10.757738975973014,0.8150890460677235
sumo,1,10.757738975973014,0.851949510441193
